Tweets,Sentiment,Sentiment Score
b'@realDonaldTrump order in the court - Kavanaugh FordKavanaugh  KavanaughConfirmed FordHearing\xe2\x80\xa6 https://t.co/seAUIrTZOt',Neutral,0
b'RT @dcarlsonjr: SenFeinstein senschumer LisaMurkowski realDonaldTrump PhilippeReines Since when did facts matter to the dems or repubs\xe2\x80\xa6',Neutral,0
b'beatin the gavel Kavanaugh FordKavanaugh  KavanaughConfirmed FordHearing  KavanaughHearings trump potus gop\xe2\x80\xa6 https://t.co/bRW5wLO5E5',Positive,1
b'order in the court Kavanaugh FordKavanaugh  KavanaughConfirmed FordHearing KavanaughHearings trump potus\xe2\x80\xa6 https://t.co/ojQ9jWWVrv',Positive,1
b'RT @Sheyda1396: @PeterSweden7 Restart_Opposition has been doing many novel activities to change the terrorist regime of Iran.\n\n@AlexJones\xe2\x80\xa6',Neutral,0
b'@PeterSweden7 Restart_Opposition has been doing many novel activities to change the terrorist regime of Iran.\xe2\x80\xa6 https://t.co/I1lNSotS97',Neutral,0
"b'RT @Tami__G: @Heywood98 @MAJMO50 @POTUS I live in Arizona,my biggest concern is illegal immigrants!! There are three illegal immigrants tha\xe2\x80\xa6'",Negative,-3
b'RT @BurgessOwens: For those who wonder WUZ UP with the NFL? My take-Leftist Globalism https://t.co/cjRoGWBH4t fox realDonaldTrump Boycot\xe2\x80\xa6',Positive,1
b'RT @PPrixzo: @scbc_tv @LeahHardingAJE @CNNAfrica @BBCAfrica @AJENews @dwnews @ReutersAfrica @France24_en @VOANews Just see how our streets\xe2\x80\xa6',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'RT @jasdxb12: @melodysarkisian @ehsan83sh The entire world today started thinking &amp; respect the United States more than ever because of its\xe2\x80\xa6',Positive,1
b'realDonaldTrump realdonaldtrump is the stupidest President ever.',Negative,-1
b'RT @PPrixzo: @scbc_tv @LeahHardingAJE @VOANews @AJENews @BBCAfrica @CNNAfrica @dwnews The regime in Yaounde will still force their crook c\xe2\x80\xa6',Negative,-1
b'RT @PPrixzo: @scbc_tv @LeahHardingAJE @CNNAfrica @BBCAfrica @AJENews @dwnews @ReutersAfrica @France24_en @VOANews Just see how our streets\xe2\x80\xa6',Neutral,0
"b'RT @mentanablues: r\xc3\xa9publicains realDonaldTrump When you get older, like 65 + you\xe2\x80\x99re suppose to get wiser. But in the case of the republic\xe2\x80\xa6'",Positive,1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b'r\xc3\xa9publicains realDonaldTrump When you get older, like 65 + you\xe2\x80\x99re suppose to get wiser. But in the case of the re\xe2\x80\xa6 https://t.co/Y69XuIilSI'",Positive,1
b'RT @PPrixzo: @scbc_tv @LeahHardingAJE @VOANews @AJENews @BBCAfrica @CNNAfrica @dwnews The regime in Yaounde will still force their crook c\xe2\x80\xa6',Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'President Donald Trump for 4 more years! MAGA AmericaFirst realdonaldtrump RedWave',Neutral,0
b'RT @PPrixzo: @scbc_tv @LeahHardingAJE @CNNAfrica @BBCAfrica @AJENews @dwnews @ReutersAfrica @France24_en @VOANews Just see how our streets\xe2\x80\xa6',Neutral,0
b'RT @PPrixzo: @scbc_tv @LeahHardingAJE @VOANews @AJENews @BBCAfrica @CNNAfrica @dwnews The regime in Yaounde will still force their crook c\xe2\x80\xa6',Negative,-1
b'RT @GregBlairOK: The morning after RealDonaldTrump wins! *{media SHOCK + HORROR on Nov. 9}* https://t.co/xVMDciypze via @YouTube',Neutral,0
b'RT @GregBlairOK: The morning after RealDonaldTrump wins! *{media SHOCK + HORROR on Nov. 9}* https://t.co/xVMDciypze via @YouTube',Neutral,0
b'The morning after RealDonaldTrump wins! *{media SHOCK + HORROR on Nov. 9}* https://t.co/xVMDciypze via @YouTube',Neutral,0
"b""RT @SHAFOVALOFF11: Trump was never elected by America..but by Russia after he asked for Russia's help. Traitor Trump!realDonaldTrump""",Neutral,0
b'So much fake news\nSo much Republican Bullshit \nBig\nVery Big Lies\nrealDonaldTrump https://t.co/qcK4BZUXGI',Negative,-1
b'@realDonaldTrump Caught on camera.\nDrinking alcohol during official business.\nSHAME!!\n\nhttps://t.co/j8qAevH0Dm\xe2\x80\xa6 https://t.co/i3zJtJ8QhH',Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
b'The junk science Republicans used to undermine Ford and help save Kavanaugh https://t.co/m6uzToxj51 Even if there h\xe2\x80\xa6 https://t.co/iPnOwIyR9R',Negative,-2
b'If Donald Trump ever made any money it has been on the backs of Americans and or by criminal endeavors. His sister\xe2\x80\xa6 https://t.co/SNGK9kQK3B',Negative,-1
"b'@corinehardman @kwilli1046 If President realDonaldTrump started using it, it will kick on.'",Neutral,0
b'News Anchor Resigns After Defending Brett Kavanaugh On Facebook https://t.co/UDDkK3w2MI Another idiot bites the dust. RealDonaldTrump',Negative,-1
b'Donald Trump is mentally ill.realDonaldTrump',Neutral,0
"b'Notice, Pompeo does not say inspectors will be allowed to inspect ""dismantled"" missle and nuclear testing sites in\xe2\x80\xa6 https://t.co/qFxJRigciD'",Neutral,0
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
"b'Donald, show America your coveted Russian Passport gift  from Putin\n. ,./..realDonaldTrump'",Neutral,0
"b'Trump is a ""stooge"" for Putin.realDonaldTrump'",Neutral,0
"b""Trump was never elected by America..but by Russia after he asked for Russia's help. Traitor Trump!realDonaldTrump""",Neutral,0
b'RT @SHAFOVALOFF11: Donald has allowed Kim Jung Un time to ready his nuclear sites for inspection. Pompeo says Un is ready to allow inspecti\xe2\x80\xa6',Positive,2
b'Donald has allowed Kim Jung Un time to ready his nuclear sites for inspection. Pompeo says Un is ready to allow ins\xe2\x80\xa6 https://t.co/vI2ptgcYEQ',Positive,2
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b'RT @SHAFOVALOFF11: What qualifies as ""deep state"" Trump is like a cancer that Trump feeds now opposite to his campaign promise! He, Donald\xe2\x80\xa6'",Neutral,0
b'RT @DerKoelner: Welcome aboard Mr. Kavanaugh realDonaldTrump KavanaughConfirmation WWG1WWGA Qanon https://t.co/VH9KoCjmcT',Neutral,0
"b'What qualifies as ""deep state"" Trump is like a cancer that Trump feeds now opposite to his campaign promise! He, Do\xe2\x80\xa6 https://t.co/Rmj0oW6aGC'",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b'RT @SHAFOVALOFF11: Trump put the ""Deep State"" on the Supreme Court. He refused to make public Kavanaugh decisions from while he was working\xe2\x80\xa6'",Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b'Trump put the ""Deep State"" on the Supreme Court. He refused to make public Kavanaugh decisions from while he was wo\xe2\x80\xa6 https://t.co/pwoE0pKuLg'",Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @Brandonhamby57: @KurtRussellLA It's time for all or nothing there is no in between. let's show them that America may have stumbled a bi\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
b'@katierogers POTUS realDonaldTrump   SHOULD BE ASHAMED',Neutral,0
"b""RT @Brandonhamby57: @KurtRussellLA It's time for all or nothing there is no in between. let's show them that America may have stumbled a bi\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @Brandonhamby57: @KurtRussellLA It's time for all or nothing there is no in between. let's show them that America may have stumbled a bi\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""@peterbakernyt @ACLU doesn't matter vvhat yov paid for it they smell same anyvvay, sometimes trademark\xe2\x80\xa6 https://t.co/WiZ2KNnaLZ""",Negative,-1
"b""@KurtRussellLA It's time for all or nothing there is no in between. let's show them that America may have stumbled\xe2\x80\xa6 https://t.co/AbxycW5FNh""",Neutral,0
"b'RT @Guiness888: realDonaldTrump @realDonaldTrump resign the presidency, Trump. make a deal to not be prosecuted if you tell the whole stor\xe2\x80\xa6'",Neutral,0
"b'realDonaldTrump @realDonaldTrump resign the presidency, Trump. make a deal to not be prosecuted if you tell the wh\xe2\x80\xa6 https://t.co/qIM6he9NFB'",Neutral,0
b'\xe2\x80\x9cWe the People\xe2\x80\x9d = \xe2\x80\x9cQ\xe2\x80\x9d\nrealDonaldTrump maga qanon wwg1wga WWG1WGA doitQ',Neutral,0
b'RT @MisterT_333: Why NOT? Because THE RELEASE would EMBARRASS HUMILIATE or unambiguously SHOW realDonaldTrump to be a undeniable and SHAME\xe2\x80\xa6',Neutral,0
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
b'RT @harpreetalld: IT Jobs are already MOVING to Canada. \nhr392 must pass to stop migration. Many Companies are EXPANDING and OPENING new O\xe2\x80\xa6',Neutral,0
b'And they wonder why the American people are turning on Democrats  and running to Republicans  this behavior is in\xe2\x80\xa6 https://t.co/Re1TNaG2Fk',Positive,1
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
"b'@Suzy_Bee_23 @PhilBryantMS @realDonaldTrump Trump is playing NOONE, sadly, this is the real USA\nThe whole world c\xe2\x80\xa6 https://t.co/x6sbOMxkPp'",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
b'RT @jeffreymmiller: realDonaldTrump Denies a Major Climate Report that describes a Strong Risk of Crisis as Early as 2040.\n\n@SenCoryGardne\xe2\x80\xa6',Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
b'UNGA\nUN\n@UN ..!!?\n\n@antonioguterres ..!!?\n@IntlCrimCourt ..!!?\n@amnesty ..!!?\n@hrw ..!!?\n\nrealDonaldTrump \xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a!!!\xe2\x80\xa6 https://t.co/myinzZGHOy',Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Let's get this decree for every state. jjs5547 maga walkaway potus redwave realDonaldTrump trumpman tornadotrump Vote\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b'RT @TXBelle18: The @GOP @SenateGOP have been planning this corrupt takeover for a while now! Resistor Sisters and Misters, let\xe2\x80\x99s stay woke\xe2\x80\xa6'",Negative,-1
"b""Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave\xe2\x80\xa6 https://t.co/Jkd3hg3eJk""",Positive,2
b'realDonaldTrump Denies a Major Climate Report that describes a Strong Risk of Crisis as Early as 2040.\xe2\x80\xa6 https://t.co/CEK3CPvxm5',Neutral,0
"b'RT @TXBelle18: The @GOP @SenateGOP have been planning this corrupt takeover for a while now! Resistor Sisters and Misters, let\xe2\x80\x99s stay woke\xe2\x80\xa6'",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b'The @GOP @SenateGOP have been planning this corrupt takeover for a while now! Resistor Sisters and Misters, let\xe2\x80\x99s s\xe2\x80\xa6 https://t.co/RMQOkHfM1P'",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'What the hell is this Nazi BS? @SenateGOP @SenMajLdr @ChuckGrassley @vp @GOP MAGA realdonaldtrump @SenatorCollins\xe2\x80\xa6 https://t.co/ChZagKuzUW',Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'RT @just_me_g: now will leaders SaudiArabia do with USA the same they did with canada because realDonaldTrump attacked them ??',Neutral,0
b'now will leaders SaudiArabia do with USA the same they did with canada because realDonaldTrump attacked them ??',Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Let's get this decree for every state. jjs5547 maga walkaway potus redwave realDonaldTrump trumpman tornadotrump Vote\xe2\x80\xa6""",Neutral,0
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
b'@EricHolder @ValerieJarrett Sounds like you both scared.\nrealDonaldTrump',Positive,1
"b""@GOP Democrats Republicans realDonaldTrump Every member of the senate committee spoke about Dr. Ford's courage a\xe2\x80\xa6 https://t.co/Ar9riMo0QO""",Positive,1
b'@SenKamalaHarris @NancyPelosi @SenFeinstein @maziehirono @CoryBooker @RepMaxineWaters @PattyMurray @HillaryClinton\xe2\x80\xa6 https://t.co/LMIRW6htwX',Neutral,0
"b""RT @arabexmarxist: they have been trying to de-legitimize the presidency of realDonaldTrump; now they're going to try to de-legitimize the\xe2\x80\xa6""",Neutral,0
"b'@thehill Col. Powell, I strongly disagree with your statement. It is very insulting to those of us who voted for\xe2\x80\xa6 https://t.co/Jig8E6gyM3'",Negative,-2
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""they have been trying to de-legitimize the presidency of realDonaldTrump; now they're going to try to de-legitimiz\xe2\x80\xa6 https://t.co/y8v35mzmAl""",Neutral,0
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Let's get this decree for every state. jjs5547 maga walkaway potus redwave realDonaldTrump trumpman tornadotrump Vote\xe2\x80\xa6""",Neutral,0
b'RT @JJS5547: @Ocasio2018 Listen up idiots...  America IS NOT A DEMOCRACY ... AMERICA IS A REPUBLIC... the demonrats have twisted all our\xe2\x80\xa6',Negative,-1
